ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,P_TOTAL
32,Zacatecas,42,Sombrerete,111,San José de Ranchos (Ranchos),-10347050,2328040,804
32,Zacatecas,42,Sombrerete,60,San José de Mesillas (Mesillas),-10334500,2328110,531
28,Tamaulipas,37,Soto la Marina,91,Lavaderos,-9801180,2328180,435
10,Durango,14,Mezquital,1,San Francisco del Mezquital,-10423440,2328230,1742
32,Zacatecas,9,Chalchihuites,1,Chalchihuites,-10352540,2328280,3799
24,San Luis Potosí,20,Matehuala,14,La Concepción,-10039570,2328440,314
3,Baja California Sur,8,Los Cabos,280,Santiago,-10943060,2328550,752
25,Sinaloa,12,Mazatlán,249,Mármol de Salcido (Mármol),-10636060,2329040,718
28,Tamaulipas,37,Soto la Marina,132,La Piedra,-9806440,2329060,393
19,Nuevo León,14,Dr. Arroyo,170,La Tapona de Camarillo,-10028250,2329240,403
10,Durango,14,Mezquital,42,El Troncón,-10423180,2329310,836
19,Nuevo León,14,Dr. Arroyo,54,Lagunita de Castillo,-10022230,2329420,415
32,Zacatecas,51,Villa de Cos,62,Sierra Vieja,-10207560,2329430,312
28,Tamaulipas,17,Jaumave,29,José María Morelos (El Nopal),-9922340,2330170,511
25,Sinaloa,4,Concordia,76,Las Iguanas,-10610350,2330170,400
32,Zacatecas,40,Sain Alto,33,Río de Medina,-10301050,2330220,2118
32,Zacatecas,10,Fresnillo,348,Milpillas de la Sierra,-10245080,2330240,556
25,Sinaloa,12,Mazatlán,263,La Noria de San Antonio (La Noria),-10618510,2330240,1220
28,Tamaulipas,17,Jaumave,14,Conrado Castillo (La Maroma),-9920480,2330340,309
28,Tamaulipas,37,Soto la Marina,375,El Esmeril (El Porvenir),-9752500,2330360,319
32,Zacatecas,6,Cañitas de Felipe Pescador,6,La Quemada,-10248440,2330370,686
19,Nuevo León,36,Mier y Noriega,5,Dolores,-10013550,2330480,467
32,Zacatecas,40,Sain Alto,27,Mercurio (Mina Mercurio),-10313180,2330520,544
32,Zacatecas,51,Villa de Cos,45,Pozo Hondo,-10222100,2330570,348
28,Tamaulipas,17,Jaumave,63,San Juan de Oriente,-9920060,2330580,398
32,Zacatecas,9,Chalchihuites,47,San José de Buenavista (San José de Abajo),-10355440,2330580,409
19,Nuevo León,36,Mier y Noriega,24,San Rafael de los Martínez,-10013530,2330590,491
24,San Luis Potosí,47,Villa de Guadalupe,70,Los Chilares,-10044330,2331080,381
25,Sinaloa,12,Mazatlán,291,El Puente del Quelite,-10629580,2331250,295
25,Sinaloa,12,Mazatlán,1377,San Marcos,-10614020,2331350,848
24,San Luis Potosí,6,Catorce,38,San Antonio de Coronados,-10056240,2331440,318
28,Tamaulipas,26,Miquihuana,15,San José del Llano,-9956060,2332040,612
25,Sinaloa,12,Mazatlán,297,El Quemado,-10628530,2332060,735
24,San Luis Potosí,20,Matehuala,100,Tanque Colorado,-10043480,2332100,720
3,Baja California Sur,8,Los Cabos,593,El Campamento,-10940400,2332350,531
19,Nuevo León,36,Mier y Noriega,13,Las Palomas (Lajillas),-10010510,2332460,621
32,Zacatecas,40,Sain Alto,40,El Sauz,-10312530,2332520,425
28,Tamaulipas,17,Jaumave,27,La Independencia (Las Moritas),-9923140,2332530,357
32,Zacatecas,10,Fresnillo,220,San Pablo de Rancho Grande,-10254470,2333060,566
19,Nuevo León,14,Dr. Arroyo,17,Boquillas,-10019450,2333170,360
32,Zacatecas,6,Cañitas de Felipe Pescador,2,Boquilla de Abajo,-10251510,2333180,975
32,Zacatecas,42,Sombrerete,37,Felipe Ángeles (La Estancia),-10333510,2333200,405
28,Tamaulipas,26,Miquihuana,12,La Peña,-9941160,2333280,699
25,Sinaloa,12,Mazatlán,296,El Quelite,-10628060,2333310,1733
32,Zacatecas,10,Fresnillo,97,Emiliano Zapata (El Terreadero),-10253170,2333350,383
25,Sinaloa,4,Concordia,117,El Palmito,-10550110,2333450,876
32,Zacatecas,39,Río Grande,4,Boquilla de Arriba,-10253350,2333560,874
10,Durango,23,Pueblo Nuevo,64,La Peña,-10522190,2334020,601
32,Zacatecas,40,Sain Alto,16,Emiliano Zapata (San José),-10317590,2334180,1832
24,San Luis Potosí,20,Matehuala,25,El Herrero,-10040280,2334290,326
28,Tamaulipas,26,Miquihuana,1,Miquihuana,-9945140,2334350,1565
28,Tamaulipas,17,Jaumave,21,Francisco Medrano (Las Pilas),-9921500,2334440,514
19,Nuevo León,14,Dr. Arroyo,92,Presa de San Carlos,-9958350,2334440,332
32,Zacatecas,51,Villa de Cos,27,Emiliano Zapata (San Antonio del Burro),-10209400,2334450,545
32,Zacatecas,40,Sain Alto,1,Sain Alto,-10314550,2334500,5037
32,Zacatecas,40,Sain Alto,24,Luis Moya,-10326300,2334520,581
32,Zacatecas,9,Chalchihuites,21,Gualterio,-10351310,2334590,874
28,Tamaulipas,17,Jaumave,57,San Antonio,-9920370,2335020,425
32,Zacatecas,51,Villa de Cos,42,Nueva Pastoría (Las Peñitas),-10154440,2335140,549
28,Tamaulipas,37,Soto la Marina,220,Diez de Abril,-9804090,2335210,310
24,San Luis Potosí,6,Catorce,10,La Cardoncita,-10114120,2335260,363
19,Nuevo León,14,Dr. Arroyo,82,Panales de Arriba,-10009060,2335310,395
32,Zacatecas,51,Villa de Cos,190,San Antonio de la Rosa (San Antonio),-10201230,2335340,353
3,Baja California Sur,8,Los Cabos,217,La Ribera,-10935020,2335340,2050
10,Durango,33,Súchil,16,San Miguel de la Michilía,-10403480,2335350,671
19,Nuevo León,14,Dr. Arroyo,80,Palma Gorda,-10004130,2336020,340
32,Zacatecas,40,Sain Alto,17,Francisco I. Madero (San Isidro),-10324340,2336130,407
32,Zacatecas,51,Villa de Cos,39,Mezquitillo,-10230110,2336150,568
10,Durango,23,Pueblo Nuevo,66,Pino Gordo,-10539130,2336160,366
32,Zacatecas,6,Cañitas de Felipe Pescador,1,Cañitas de Felipe Pescador,-10243260,2336180,6166
32,Zacatecas,40,Sain Alto,20,José María Morelos (Santa Mónica),-10306370,2336200,1225
24,San Luis Potosí,6,Catorce,59,Estación Wadley,-10059220,2336430,567
24,San Luis Potosí,20,Matehuala,67,Sacramento,-10040350,2336510,647
32,Zacatecas,40,Sain Alto,34,Saín Bajo,-10310230,2336580,1088
10,Durango,33,Súchil,1,Súchil,-10355140,2337180,4107
32,Zacatecas,42,Sombrerete,41,Ignacio Zaragoza (Estación Frío),-10332020,2337230,427
32,Zacatecas,40,Sain Alto,9,Cantuna,-10320460,2337320,1056
32,Zacatecas,40,Sain Alto,6,Barrancas,-10312170,2337540,898
19,Nuevo León,14,Dr. Arroyo,24,Carmen de Castaño,-9957380,2338040,359
32,Zacatecas,42,Sombrerete,1,Sombrerete,-10338230,2338050,21702
32,Zacatecas,42,Sombrerete,3,Álvaro Obregón (Barajas),-10334550,2338070,412
32,Zacatecas,40,Sain Alto,21,La Laborcita,-10308370,2338230,470
24,San Luis Potosí,20,Matehuala,107,San Antonio de Zaragoza,-10041570,2338460,316
24,San Luis Potosí,20,Matehuala,1,Matehuala,-10038400,2338470,77328
25,Sinaloa,12,Mazatlán,200,Guamúchil,-10604100,2338520,323
10,Durango,23,Pueblo Nuevo,34,Chavarría Nuevo,-10535340,2338540,506
32,Zacatecas,42,Sombrerete,5,Felipe Carrillo Puerto (El Arenal),-10326480,2339080,449
3,Baja California Sur,8,Los Cabos,48,Buenavista,-10941270,2339270,624
24,San Luis Potosí,48,Villa de la Paz,3,La Boca,-10043520,2339280,450
24,San Luis Potosí,6,Catorce,55,Tanque de Dolores,-10109500,2339320,296
3,Baja California Sur,3,La Paz,944,Melitón Albáñez Domínguez,-11025150,2339410,1588
25,Sinaloa,16,San Ignacio,676,Barras de Piaxtla,-10648050,2339490,457
32,Zacatecas,40,Sain Alto,18,El Fresno,-10321030,2339530,836
25,Sinaloa,12,Mazatlán,330,El Tecomate de la Noria,-10602160,2340040,553
10,Durango,5,Durango,259,San Isidro,-10502020,2340060,482
24,San Luis Potosí,48,Villa de la Paz,8,Limones,-10045280,2340090,298
10,Durango,38,Vicente Guerrero,8,San Isidro de Murillos,-10402470,2340100,658
28,Tamaulipas,41,Victoria,96,Manuel Ávila Camacho,-9859510,2340160,533
10,Durango,38,Vicente Guerrero,11,San Pedro Alcántara,-10401430,2340160,493
32,Zacatecas,42,Sombrerete,116,San Martín,-10344550,2340200,1313
32,Zacatecas,40,Sain Alto,12,El Cazadero,-10307270,2340210,1186
19,Nuevo León,14,Dr. Arroyo,1,Doctor Arroyo,-10010480,2340230,10272
32,Zacatecas,40,Sain Alto,31,Nicolás Bravo (San Nicolás),-10319350,2340270,761
24,San Luis Potosí,48,Villa de la Paz,1,Villa de la Paz,-10042470,2340310,3734
32,Zacatecas,51,Villa de Cos,61,Sarteneja,-10142360,2340440,540
3,Baja California Sur,3,La Paz,392,Los Barriles,-10942180,2340530,1174
28,Tamaulipas,41,Victoria,157,Santa Librada,-9906400,2340590,364
24,San Luis Potosí,6,Catorce,12,Estación Catorce,-10059100,2341200,1180
24,San Luis Potosí,6,Catorce,1,Real de Catorce,-10053100,2341240,1392
32,Zacatecas,51,Villa de Cos,38,Manganita,-10220010,2341380,322
28,Tamaulipas,17,Jaumave,6,Ávila y Urbina (La Meca),-9936050,2341420,403
32,Zacatecas,51,Villa de Cos,36,Guadalupe de las Corrientes,-10230270,2341550,714
28,Tamaulipas,41,Victoria,108,El Olmo (Rancho Nuevo del Castillo),-9905110,2341560,532
32,Zacatecas,51,Villa de Cos,55,Puerto Madero (Estancia de San Andrés),-10155440,2342010,452
24,San Luis Potosí,20,Matehuala,11,Carbonera,-10036130,2342050,308
24,San Luis Potosí,20,Matehuala,20,Estanque de Agua Buena,-10035080,2342220,404
32,Zacatecas,39,Río Grande,17,Ignacio Zaragoza (La Rastrera),-10305590,2342240,299
24,San Luis Potosí,20,Matehuala,64,Rancho Nuevo,-10037400,2342300,475
24,San Luis Potosí,6,Catorce,32,El Potrero,-10051050,2342300,340
24,San Luis Potosí,20,Matehuala,78,San José de las Trojes,-10039370,2342400,416
28,Tamaulipas,41,Victoria,140,San Juan y el Ranchito,-9900200,2342460,352
32,Zacatecas,39,Río Grande,3,Anastasio V. Hinojosa,-10257200,2342540,356
32,Zacatecas,39,Río Grande,31,Tetillas (Ex-Hacienda de Tetillas),-10254250,2342580,1799
32,Zacatecas,39,Río Grande,8,Emiliano Zapata (Morones),-10311350,2342590,2055
3,Baja California Sur,3,La Paz,2032,El Cachanilla,-11016560,2343040,626
32,Zacatecas,39,Río Grande,51,Noria del Boyero,-10243270,2343170,477
10,Durango,16,Nombre de Dios,47,Revolución Social,-10402180,2343170,312
32,Zacatecas,42,Sombrerete,108,San José de Félix,-10344450,2343200,985
25,Sinaloa,16,San Ignacio,66,Dimas (Estación Dimas),-10646540,2343260,3550
10,Durango,38,Vicente Guerrero,7,San Francisco Javier,-10402020,2343350,1669
28,Tamaulipas,8,Casas,1,Casas,-9844140,2343380,680
32,Zacatecas,42,Sombrerete,68,Ojo de Agua,-10349060,2343410,465
25,Sinaloa,16,San Ignacio,914,El Patole,-10648470,2343420,388
10,Durango,38,Vicente Guerrero,1,Vicente Guerrero,-10359160,2343520,15982
32,Zacatecas,42,Sombrerete,92,Ricardo Flores Magón (La Ciénega),-10326270,2343560,369
10,Durango,23,Pueblo Nuevo,24,La Ciudad,-10541260,2343560,2609
32,Zacatecas,42,Sombrerete,32,Emiliano Zapata (Juanes),-10332150,2343570,420
24,San Luis Potosí,6,Catorce,51,Santa María del Refugio,-10113290,2344010,326
28,Tamaulipas,37,Soto la Marina,196,Tres de Abril (Noche Buena),-9800310,2344100,388
28,Tamaulipas,41,Victoria,1,Ciudad Victoria,-9908460,2344100,305155
24,San Luis Potosí,7,Cedral,5,El Blanco,-10044340,2344120,470
3,Baja California Sur,3,La Paz,771,San Bartolo,-10950390,2344160,395
10,Durango,38,Vicente Guerrero,3,Graceros,-10402300,2344230,959
19,Nuevo León,14,Dr. Arroyo,36,El Charquillo,-10018090,2344320,294
32,Zacatecas,42,Sombrerete,139,Villa Insurgentes (El Calabazal),-10350330,2344350,1355
24,San Luis Potosí,7,Cedral,29,Refugio de las Monjas,-10044420,2344370,333
32,Zacatecas,39,Río Grande,24,Pastelera,-10305530,2344370,1140
32,Zacatecas,40,Sain Alto,10,Cañas,-10314390,2344370,1393
32,Zacatecas,51,Villa de Cos,26,Efigenia,-10152300,2344400,567
10,Durango,16,Nombre de Dios,52,San José de la Parrilla (La Parrilla),-10406470,2344400,1500
19,Nuevo León,14,Dr. Arroyo,117,San Antonio de Peña Nevada,-9958570,2344450,417
10,Durango,38,Vicente Guerrero,2,El Ancón,-10400270,2344490,415
10,Durango,26,San Dimas,444,Neveros,-10544240,2345380,321
25,Sinaloa,16,San Ignacio,67,Duranguito,-10642380,2345410,568
24,San Luis Potosí,20,Matehuala,56,Los Pocitos,-10035360,2346000,400
28,Tamaulipas,37,Soto la Marina,1,Soto la Marina,-9812280,2346030,10620
10,Durango,23,Pueblo Nuevo,545,La Campana,-10530460,2346140,346
19,Nuevo León,14,Dr. Arroyo,2,Acuña,-10005270,2346210,397
32,Zacatecas,42,Sombrerete,50,José María Morelos (Morelos),-10335320,2346220,674
10,Durango,38,Vicente Guerrero,9,San José de las Corrientes,-10350490,2346290,445
32,Zacatecas,42,Sombrerete,175,Alfredo V. Bonfil (Alfredo Bonfil),-10336240,2346340,459
10,Durango,23,Pueblo Nuevo,1,El Salto,-10521370,2346420,24241
28,Tamaulipas,41,Victoria,44,Benito Juárez,-9908070,2346450,905
28,Tamaulipas,37,Soto la Marina,616,Miguel de la Madrid (El Canal),-9745140,2347000,522
28,Tamaulipas,41,Victoria,106,El Olivo,-9905530,2347060,1033
3,Baja California Sur,3,La Paz,458,El Carrizal,-11018450,2347090,618
28,Tamaulipas,37,Soto la Marina,131,La Pesca,-9746360,2347140,1764
32,Zacatecas,39,Río Grande,29,San Felipe,-10306310,2347160,776
28,Tamaulipas,41,Victoria,90,La Libertad,-9911260,2347230,1381
10,Durango,5,Durango,221,Nicolás Romero,-10429230,2347310,754
32,Zacatecas,39,Río Grande,6,Ciénega y Mancilla,-10304200,2347320,728
25,Sinaloa,16,San Ignacio,52,Coyotitán,-10636000,2347380,1676
28,Tamaulipas,37,Soto la Marina,202,Las Tunas,-9806450,2347390,372
19,Nuevo León,14,Dr. Arroyo,23,Carmen de la Laja,-10018390,2347440,335
28,Tamaulipas,41,Victoria,121,La Presa,-9910090,2347490,721
10,Durango,23,Pueblo Nuevo,55,El Mil Diez,-10523050,2348040,896
32,Zacatecas,39,Río Grande,25,Las Piedras,-10303450,2348080,866
28,Tamaulipas,37,Soto la Marina,209,Vista Hermosa,-9754180,2348090,375
28,Tamaulipas,41,Victoria,100,La Misión,-9910170,2348100,1004
10,Durango,16,Nombre de Dios,23,General Francisco Murguía,-10405370,2348120,1241
3,Baja California Sur,3,La Paz,911,El Triunfo,-11006220,2348140,321
32,Zacatecas,51,Villa de Cos,41,Noria de Luis,-10231180,2348150,329
32,Zacatecas,51,Villa de Cos,47,Primero de Mayo (San Juan de Ulúa),-10142180,2348160,318
32,Zacatecas,39,Río Grande,10,La Florida,-10304330,2348170,1101
32,Zacatecas,42,Sombrerete,26,Colonia Cuauhtémoc (Santa Catarina),-10324080,2348260,877
3,Baja California Sur,3,La Paz,766,San Antonio,-11003250,2348290,463
32,Zacatecas,39,Río Grande,22,Los Márquez,-10304150,2348330,386
32,Zacatecas,51,Villa de Cos,20,La Colorada [Estación de Ferrocarril],-10228190,2348340,789
10,Durango,23,Pueblo Nuevo,77,San Jerónimo,-10532120,2348340,915
32,Zacatecas,39,Río Grande,11,Francisco García Salinas,-10310460,2348370,1821
32,Zacatecas,42,Sombrerete,47,Ignacio Allende,-10329170,2348390,349
10,Durango,16,Nombre de Dios,24,Gabriel Hernández (Mancinas),-10401280,2348420,1256
28,Tamaulipas,41,Victoria,127,El Refugio,-9909030,2348430,447
32,Zacatecas,39,Río Grande,26,Progreso de Alfonso Medina (Colonia Progreso),-10320240,2348530,2241
32,Zacatecas,39,Río Grande,15,Ignacio López Rayón (Los Delgado),-10304150,2349040,589
28,Tamaulipas,41,Victoria,38,Aquiles Serdán,-9907520,2349080,590
24,San Luis Potosí,7,Cedral,1,Cedral,-10043350,2349100,11468
25,Sinaloa,8,Elota,164,Celestino Gazca Villaseñor,-10652480,2349100,740
19,Nuevo León,14,Dr. Arroyo,138,San Juan de la Cruz,-9959220,2349120,410
28,Tamaulipas,41,Victoria,85,Laborcitas,-9907350,2349130,465
32,Zacatecas,42,Sombrerete,30,Doroteo Arango (Gatas Mochas),-10348000,2349190,301
32,Zacatecas,39,Río Grande,1,Río Grande,-10302110,2349210,32944
32,Zacatecas,39,Río Grande,32,Tierra Blanca,-10304360,2349380,1361
25,Sinaloa,16,San Ignacio,117,Piaxtla de Abajo,-10639380,2349550,1877
28,Tamaulipas,37,Soto la Marina,187,Tampiquito (Soto la Marina),-9811410,2350030,1067
32,Zacatecas,42,Sombrerete,162,Agua Zarca,-10345300,2350030,649
19,Nuevo León,14,Dr. Arroyo,32,Cruz de Elorza,-10027520,2350070,401
19,Nuevo León,14,Dr. Arroyo,147,San Pedro de González (San Pedro de Rueda),-10010580,2350080,448
10,Durango,22,Poanas,9,La Joya,-10359550,2350150,1826
32,Zacatecas,39,Río Grande,7,Los Condes,-10304430,2350200,1418
19,Nuevo León,14,Dr. Arroyo,72,Mesa del Traidor,-10013560,2350230,313
10,Durango,5,Durango,181,General Mariano Matamoros,-10425100,2350260,316
10,Durango,5,Durango,289,Valle Florido,-10429430,2350330,517
10,Durango,16,Nombre de Dios,3,Amado Nervo,-10411080,2350370,705
10,Durango,16,Nombre de Dios,1,Nombre de Dios,-10414270,2350370,5302
25,Sinaloa,16,San Ignacio,93,La Labor,-10625230,2350410,455
10,Durango,5,Durango,283,Tomás Urbina,-10428420,2350470,719
32,Zacatecas,39,Río Grande,27,Los Ramírez,-10301520,2350490,2177
19,Nuevo León,14,Dr. Arroyo,178,La Unión y el Cardonal,-10005400,2350500,473
28,Tamaulipas,41,Victoria,35,Alianza de Caballeros,-9910060,2350560,365
32,Zacatecas,39,Río Grande,20,Loreto,-10300290,2350570,2637
32,Zacatecas,39,Río Grande,9,Las Esperanzas (El Ranchito),-10307520,2350590,2425
32,Zacatecas,42,Sombrerete,147,Berros y Ojo Santo,-10329150,2350590,336
10,Durango,16,Nombre de Dios,59,Santa Cruz de Guadalupe,-10410410,2351060,970
25,Sinaloa,16,San Ignacio,118,Piaxtla de Arriba,-10638080,2351090,448
28,Tamaulipas,41,Victoria,166,Tierra Nueva,-9906580,2351150,499
32,Zacatecas,39,Río Grande,12,El Fuerte,-10307180,2351150,1498
10,Durango,16,Nombre de Dios,49,Rojas,-10403220,2351170,741
28,Tamaulipas,41,Victoria,124,Rancho Nuevo,-9911590,2351180,335
32,Zacatecas,42,Sombrerete,150,El Sauz del Terrero,-10331330,2351180,312
32,Zacatecas,26,Mazapil,46,Majoma,-10142540,2351300,334
28,Tamaulipas,41,Victoria,55,Congregación Caballeros,-9910210,2351410,836
25,Sinaloa,8,Elota,94,Tayoltita,-10651540,2351430,840
32,Zacatecas,42,Sombrerete,176,Charco Blanco,-10339270,2351470,2645
32,Zacatecas,39,Río Grande,19,José María Morelos y Pavón (La Almoloya),-10308320,2351490,1737
10,Durango,5,Durango,204,Llano Grande,-10512230,2351490,1938
10,Durango,23,Pueblo Nuevo,689,Estación Coyotes (José María Morelos),-10518540,2351490,668
32,Zacatecas,42,Sombrerete,8,Benito Juárez,-10323170,2351540,912
25,Sinaloa,8,Elota,481,Campo Tayoltita,-10651550,2351550,425
25,Sinaloa,8,Elota,151,Pueblo Píder (Los Arroyitos),-10650570,2351570,573
24,San Luis Potosí,7,Cedral,37,San Isidro,-10046370,2351590,1152
24,San Luis Potosí,44,Vanegas,25,Vanegas de Abajo,-10053360,2352070,368
28,Tamaulipas,41,Victoria,149,Santa Ana,-9913400,2352080,350
10,Durango,5,Durango,342,San Francisco del Manzanal,-10427460,2352090,434
25,Sinaloa,8,Elota,150,El Saladito,-10650550,2352120,1310
24,San Luis Potosí,7,Cedral,19,Noria de Dolores,-10045280,2352300,325
10,Durango,16,Nombre de Dios,36,Nixtalpan,-10415320,2352330,389
10,Durango,5,Durango,297,José María Pino Suárez,-10429280,2352390,2014
24,San Luis Potosí,7,Cedral,7,Cerro de Flores,-10041250,2352400,331
25,Sinaloa,16,San Ignacio,152,San Juan,-10619260,2352440,516
25,Sinaloa,16,San Ignacio,35,Camino Real de Piaxtla,-10638470,2352450,416
28,Tamaulipas,41,Victoria,97,Mariposas y Mahuiras,-9911250,2352530,378
10,Durango,16,Nombre de Dios,31,Lauro del Villar,-10408240,2352580,371
24,San Luis Potosí,44,Vanegas,1,Vanegas,-10057020,2353020,2728
19,Nuevo León,14,Dr. Arroyo,150,San Ramón de los Martínez,-10019040,2353040,543
32,Zacatecas,42,Sombrerete,38,Colonia Flores García,-10327200,2353040,969
10,Durango,5,Durango,1037,Río Escondido (La Loma),-10436580,2353140,563
10,Durango,22,Poanas,11,Noria de los Pilares,-10402330,2353410,336
10,Durango,16,Nombre de Dios,16,Emilio Portes Gil,-10408250,2353410,330
10,Durango,5,Durango,277,Santiago Bayacora,-10436530,2353430,1218
32,Zacatecas,42,Sombrerete,177,Ejido Independencia (El Capricho),-10335580,2353570,423
10,Durango,16,Nombre de Dios,27,Ignacio Zaragoza (Las Cotorras),-10412490,2353590,324
25,Sinaloa,8,Elota,75,El Salado,-10650160,2353590,507
25,Sinaloa,8,Elota,105,Empaque Tarriba,-10655520,2354010,1268
25,Sinaloa,8,Elota,24,Ceuta,-10655430,2354070,1208
28,Tamaulipas,13,Güémez,341,Santa Gertrudis,-9905520,2354100,325
10,Durango,5,Durango,231,Plan de Ayala,-10432140,2354100,899
28,Tamaulipas,13,Güémez,128,San José de las Flores,-9906560,2354130,518
10,Durango,16,Nombre de Dios,12,Cueva Blanca,-10415160,2354150,348
10,Durango,5,Durango,237,Puerta de la Cantera,-10435380,2354250,475
28,Tamaulipas,13,Güémez,121,San Cayetano,-9905500,2354260,894
10,Durango,16,Nombre de Dios,45,El Pueblito Veinte de Noviembre (La Fábrica),-10416000,2354270,355
28,Tamaulipas,13,Güémez,132,San Juanito,-9905200,2354290,342
24,San Luis Potosí,44,Vanegas,11,La Punta (San José de la Punta),-10052370,2354350,356
10,Durango,22,Poanas,14,Estación Poanas,-10408090,2354420,425
10,Durango,16,Nombre de Dios,9,La Constancia,-10415570,2354580,790
28,Tamaulipas,41,Victoria,73,Fuerte de Portes Gil,-9917030,2355030,317
28,Tamaulipas,13,Güémez,1,Güémez,-9900240,2355070,1925
10,Durango,16,Nombre de Dios,61,Texcalillo,-10415160,2355080,463
25,Sinaloa,16,San Ignacio,151,San Javier,-10630330,2355120,332
10,Durango,5,Durango,180,General Felipe Ángeles (Ejido),-10432130,2355160,511
25,Sinaloa,8,Elota,1,La Cruz,-10653310,2355170,15657
32,Zacatecas,14,General Francisco R. Murguía,3,Alfonso Medina,-10258520,2355250,431
28,Tamaulipas,13,Güémez,51,Graciano Sánchez,-9917550,2355280,350
10,Durango,5,Durango,229,Pilar de Zaragoza,-10436170,2355280,813
25,Sinaloa,8,Elota,72,El Roble,-10649050,2355290,687
25,Sinaloa,16,San Ignacio,88,Ixpalino,-10637140,2355300,391
32,Zacatecas,42,Sombrerete,189,Nicolás Fernández Carrillo (Mateo Gómez),-10344290,2355330,476
10,Durango,5,Durango,136,Banderas del Águila,-10520230,2355330,1274
19,Nuevo León,14,Dr. Arroyo,182,La Yerba,-10028490,2355350,773
10,Durango,5,Durango,189,Ignacio López Rayón,-10429530,2355350,547
3,Baja California Sur,3,La Paz,277,San Pedro,-11015520,2355390,568
28,Tamaulipas,41,Victoria,84,Juan Rincón,-9911550,2355430,643
28,Tamaulipas,13,Güémez,131,La San Juana,-9908210,2355440,363
